source,ref,label,split
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/erosio-interdigitalis-blastomycetica-22.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/erosio-interdigitalis-blastomycetica-24.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/erosio-interdigitalis-blastomycetica-29.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/erosio-interdigitalis-blastomycetica-33.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/erosio-interdigitalis-blastomycetica-34.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/erosio-interdigitalis-blastomycetica-36.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/erosio-interdigitalis-blastomycetica-8.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/erythrasma-13.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/id-reaction-11.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/id-reaction-5.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/id-reaction-6.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/id-reaction-9.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/intertrigo-29.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/intertrigo-30.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/intertrigo-33.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/intertrigo-36.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/intertrigo-4.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/intertrigo-47.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/intertrigo-48.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/intertrigo-49.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/intertrigo-52.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/intertrigo-57.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/intertrigo-60.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/intertrigo-79.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/intertrigo-80.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/intertrigo-83.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/kerion-12.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/kerion-5.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/kerion-6.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/kerion-9.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/majocchi-granuloma-15.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/majocchi-granuloma-2.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/majocchi-granuloma-9.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/north-american-blastomycosis-1.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/north-american-blastomycosis-2.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/perleche-1.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/perleche-12.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/perleche-13.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/perleche-22.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/perleche-28.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/perleche-34.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/perleche-36.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/perleche-4.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/perleche-41.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/perleche-42.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/perleche-5.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/perleche-51.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/perleche-55.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/perleche-61.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/perleche-7.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/perleche-785.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/perleche-787.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/perleche-788.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/pitted-keratolysis-2.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/pitted-keratolysis-3.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/pitted-keratolysis-6.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/pityrosporum-folliculitis-1.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/pityrosporum-folliculitis-3.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/pityrosporum-folliculitis-4.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/pityrosporum-folliculitis-6.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-beard-2.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-beard-3.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-beard-6.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-100.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-109.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-118.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-122.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-123.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-124.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-127.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-130.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-132.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-137.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-138.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-140.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-144.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-149.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-150.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-152.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-156.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-160.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-161.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-164.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-180.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-192.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-196.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-198.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-199.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-82.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-87.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-9.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-body-97.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-face-1.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-face-10.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-face-2.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-face-26.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-face-31.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-face-33.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-face-35.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-face-37.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-face-4.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-face-47.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-face-48.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-face-5.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-face-55.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-face-64.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-face-65.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-face-7.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-dorsum-10.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-dorsum-25.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-dorsum-28.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-dorsum-30.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-dorsum-31.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-dorsum-42.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-dorsum-46.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-dorsum-47.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-dorsum-57.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-dorsum-59.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-dorsum-60.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-plantar-22.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-plantar-28.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-plantar-30.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-plantar-36.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-plantar-39.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-plantar-48.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-plantar-49.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-plantar-56.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-plantar-7.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-webs-1.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-webs-13.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-webs-20.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-webs-30.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-webs-36.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-webs-45.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-webs-48.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-webs-49.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-webs-5.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-webs-51.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-webs-55.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-webs-65.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-webs-72.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-webs-75.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-webs-77.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-webs-80.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-foot-webs-82.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-101.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-104.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-112.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-128.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-13.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-130.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-14.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-15.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-17.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-24.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-26.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-35.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-37.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-39.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-40.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-43.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-45.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-48.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-53.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-54.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-60.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-67.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-68.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-7.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-70.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-72.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-87.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-9.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-groin-97.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-hand-dorsum-10.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-hand-dorsum-17.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-hand-dorsum-21.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-hand-dorsum-25.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-hand-dorsum-27.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-hand-dorsum-29.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-hand-dorsum-33.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-hand-dorsum-34.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-hand-dorsum-47.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-hand-dorsum-58.jpg,tinea,val
dermnet,test/Tinea Ringworm Candidiasis and other Fungal Infections/tinea-hand-dorsum-6.jpg,tinea,val
