source,zip,inner_zip,entry,label,split,crc32,size
clinical15,archive (4).zip,,train/Actinic Keratosis/_253_3607909.jpg,actinic_keratosis,train,0d73bd1b,7174
clinical15,archive (4).zip,,train/Actinic Keratosis/_253_5510381.jpg,actinic_keratosis,train,2365efa0,6998
clinical15,archive (4).zip,,train/Actinic Keratosis/_253_7145651.jpg,actinic_keratosis,train,aec49fcf,6994
clinical15,archive (4).zip,,train/Actinic Keratosis/_253_7225684.jpg,actinic_keratosis,train,137ec39c,6930
clinical15,archive (4).zip,,train/Actinic Keratosis/_253_8657360.jpg,actinic_keratosis,train,9c021f4a,7187
clinical15,archive (4).zip,,train/Actinic Keratosis/_253_8681500.jpg,actinic_keratosis,train,d476de48,7004
clinical15,archive (4).zip,,train/Actinic Keratosis/_253_9061819.jpg,actinic_keratosis,train,5ef89049,7118
clinical15,archive (4).zip,,train/Actinic Keratosis/_253_965520.jpg,actinic_keratosis,train,c86fe50b,7252
clinical15,archive (4).zip,,train/Actinic Keratosis/_254_2007915.jpg,actinic_keratosis,train,d62a0a10,5390
clinical15,archive (4).zip,,train/Actinic Keratosis/_254_2265684.jpg,actinic_keratosis,train,ea947260,5290
clinical15,archive (4).zip,,train/Actinic Keratosis/_254_2439368.jpg,actinic_keratosis,train,86677220,5358
clinical15,archive (4).zip,,train/Actinic Keratosis/_254_3201301.jpg,actinic_keratosis,train,49393ba7,5451
clinical15,archive (4).zip,,train/Actinic Keratosis/_254_4951952.jpg,actinic_keratosis,train,446339a4,5339
clinical15,archive (4).zip,,train/Actinic Keratosis/_254_5643286.jpg,actinic_keratosis,train,25c05e82,5313
clinical15,archive (4).zip,,train/Actinic Keratosis/_254_6102474.jpg,actinic_keratosis,train,799655cb,5395
clinical15,archive (4).zip,,train/Actinic Keratosis/_254_8712238.jpg,actinic_keratosis,train,072e38c1,5266
clinical15,archive (4).zip,,train/Actinic Keratosis/_254_8908761.jpg,actinic_keratosis,train,571f6d8e,5423
clinical15,archive (4).zip,,train/Actinic Keratosis/_254_9233043.jpg,actinic_keratosis,train,7a30d810,5213
clinical15,archive (4).zip,,train/Actinic Keratosis/_254_931242.jpg,actinic_keratosis,train,015cad4e,5279
clinical15,archive (4).zip,,train/Actinic Keratosis/_255_1126616.jpg,actinic_keratosis,train,2c70324e,5417
clinical15,archive (4).zip,,train/Actinic Keratosis/_255_1246560.jpg,actinic_keratosis,train,2ee56dd7,5472
clinical15,archive (4).zip,,train/Actinic Keratosis/_255_2227257.jpg,actinic_keratosis,train,7d708a85,5362
clinical15,archive (4).zip,,train/Actinic Keratosis/_255_4047554.jpg,actinic_keratosis,train,bb3814fe,5594
clinical15,archive (4).zip,,train/Actinic Keratosis/_255_640775.jpg,actinic_keratosis,train,37cfed89,5462
clinical15,archive (4).zip,,train/Actinic Keratosis/_255_6523001.jpg,actinic_keratosis,train,cc16e049,5575
clinical15,archive (4).zip,,train/Actinic Keratosis/_255_6972319.jpg,actinic_keratosis,train,970fc374,5357
clinical15,archive (4).zip,,train/Actinic Keratosis/_255_7308767.jpg,actinic_keratosis,train,13070416,5443
clinical15,archive (4).zip,,train/Actinic Keratosis/_255_7395801.jpg,actinic_keratosis,train,9a5e6da4,5343
clinical15,archive (4).zip,,train/Actinic Keratosis/_255_8336602.jpg,actinic_keratosis,train,96ae12c4,5497
clinical15,archive (4).zip,,train/Actinic Keratosis/_255_8624238.jpg,actinic_keratosis,train,b3a25e50,5494
clinical15,archive (4).zip,,train/Actinic Keratosis/_255_9191488.jpg,actinic_keratosis,train,12945a47,5404
clinical15,archive (4).zip,,train/Actinic Keratosis/_256_1214242.jpg,actinic_keratosis,train,5c167bf7,5542
clinical15,archive (4).zip,,train/Actinic Keratosis/_256_1568925.jpg,actinic_keratosis,train,591d121b,5666
clinical15,archive (4).zip,,train/Actinic Keratosis/_256_1930820.jpg,actinic_keratosis,train,b8b67e2a,5556
clinical15,archive (4).zip,,train/Actinic Keratosis/_256_2657571.jpg,actinic_keratosis,train,c806e4b6,5592
clinical15,archive (4).zip,,train/Actinic Keratosis/_256_2670556.jpg,actinic_keratosis,train,ff4d6eb5,5613
clinical15,archive (4).zip,,train/Actinic Keratosis/_256_3008658.jpg,actinic_keratosis,train,58c8a377,5591
clinical15,archive (4).zip,,train/Actinic Keratosis/_256_3648435.jpg,actinic_keratosis,train,c8e5e570,5630
clinical15,archive (4).zip,,train/Actinic Keratosis/_256_4729044.jpg,actinic_keratosis,train,30af25e1,5600
clinical15,archive (4).zip,,train/Actinic Keratosis/_256_5321655.jpg,actinic_keratosis,train,9df2cdc4,5516
clinical15,archive (4).zip,,train/Actinic Keratosis/_256_6736381.jpg,actinic_keratosis,train,68558bbb,5594
clinical15,archive (4).zip,,train/Actinic Keratosis/_256_8697054.jpg,actinic_keratosis,train,d7fab4c8,5576
clinical15,archive (4).zip,,train/Actinic Keratosis/_256_9745775.jpg,actinic_keratosis,train,f256358e,5610
clinical15,archive (4).zip,,train/Actinic Keratosis/_257_1142671.jpg,actinic_keratosis,train,9a71c4e9,6297
clinical15,archive (4).zip,,train/Actinic Keratosis/_257_4725333.jpg,actinic_keratosis,train,502c81a2,6408
clinical15,archive (4).zip,,train/Actinic Keratosis/_257_5300442.jpg,actinic_keratosis,train,64661859,6481
clinical15,archive (4).zip,,train/Actinic Keratosis/_257_5583026.jpg,actinic_keratosis,train,8bb3814c,6536
clinical15,archive (4).zip,,train/Actinic Keratosis/_257_6472141.jpg,actinic_keratosis,train,beec7a2c,6616
clinical15,archive (4).zip,,train/Actinic Keratosis/_257_7428762.jpg,actinic_keratosis,train,4193bb51,6381
clinical15,archive (4).zip,,train/Actinic Keratosis/_257_826294.jpg,actinic_keratosis,train,9e56a85b,6488
clinical15,archive (4).zip,,train/Actinic Keratosis/_257_8987002.jpg,actinic_keratosis,train,0625ffc5,6383
clinical15,archive (4).zip,,train/Actinic Keratosis/_257_8992354.jpg,actinic_keratosis,train,9e96f337,6377
clinical15,archive (4).zip,,train/Actinic Keratosis/_257_9280701.jpg,actinic_keratosis,train,a57ffee0,6544
clinical15,archive (4).zip,,train/Actinic Keratosis/_258_1215106.jpg,actinic_keratosis,train,0961b288,8699
clinical15,archive (4).zip,,train/Actinic Keratosis/_258_3218983.jpg,actinic_keratosis,train,936396cd,7998
clinical15,archive (4).zip,,train/Actinic Keratosis/_258_5208192.jpg,actinic_keratosis,train,73c4b99e,8664
clinical15,archive (4).zip,,train/Actinic Keratosis/_258_5294099.jpg,actinic_keratosis,train,01a3a17f,8284
clinical15,archive (4).zip,,train/Actinic Keratosis/_258_5711351.jpg,actinic_keratosis,train,0f3a0146,8491
clinical15,archive (4).zip,,train/Actinic Keratosis/_258_7982508.jpg,actinic_keratosis,train,8a645f74,8644
clinical15,archive (4).zip,,train/Actinic Keratosis/_258_8115356.jpg,actinic_keratosis,train,dfa93f63,8497
clinical15,archive (4).zip,,train/Actinic Keratosis/_258_8488004.jpg,actinic_keratosis,train,4a862879,8161
clinical15,archive (4).zip,,train/Actinic Keratosis/_258_8818545.jpg,actinic_keratosis,train,51c2abe1,8295
clinical15,archive (4).zip,,train/Actinic Keratosis/_258_9569044.jpg,actinic_keratosis,train,85753841,8379
clinical15,archive (4).zip,,train/Actinic Keratosis/_258_9874568.jpg,actinic_keratosis,train,5905f36e,8383
clinical15,archive (4).zip,,train/Actinic Keratosis/_259_2039977.jpg,actinic_keratosis,train,ff75673d,6727
clinical15,archive (4).zip,,train/Actinic Keratosis/_259_3265755.jpg,actinic_keratosis,train,043550ee,6795
clinical15,archive (4).zip,,train/Actinic Keratosis/_259_4369703.jpg,actinic_keratosis,train,78527922,6725
clinical15,archive (4).zip,,train/Actinic Keratosis/_259_5302576.jpg,actinic_keratosis,train,b1ba17d9,6843
clinical15,archive (4).zip,,train/Actinic Keratosis/_259_5334927.jpg,actinic_keratosis,train,488c489d,6863
clinical15,archive (4).zip,,train/Actinic Keratosis/_259_7182797.jpg,actinic_keratosis,train,ed6ac88e,6686
clinical15,archive (4).zip,,train/Actinic Keratosis/_259_7930498.jpg,actinic_keratosis,train,3f9080c6,6729
clinical15,archive (4).zip,,train/Actinic Keratosis/_259_9087053.jpg,actinic_keratosis,train,3d914c6b,6727
clinical15,archive (4).zip,,train/Actinic Keratosis/_259_917688.jpg,actinic_keratosis,train,8c005db6,6726
clinical15,archive (4).zip,,train/Actinic Keratosis/_25_1458390.jpg,actinic_keratosis,train,22b8e28b,6395
clinical15,archive (4).zip,,train/Actinic Keratosis/_25_2728737.jpg,actinic_keratosis,train,16dfa3f5,6380
clinical15,archive (4).zip,,train/Actinic Keratosis/_25_3416500.jpg,actinic_keratosis,train,8c497085,6301
clinical15,archive (4).zip,,train/Actinic Keratosis/_25_3459686.jpg,actinic_keratosis,train,bb64e48f,6267
clinical15,archive (4).zip,,train/Actinic Keratosis/_25_396333.jpg,actinic_keratosis,train,4481c7d2,6498
clinical15,archive (4).zip,,train/Actinic Keratosis/_25_4750937.jpg,actinic_keratosis,train,4a5a4819,6408
clinical15,archive (4).zip,,train/Actinic Keratosis/_25_4788974.jpg,actinic_keratosis,train,83690ca8,6530
clinical15,archive (4).zip,,train/Actinic Keratosis/_25_5842017.jpg,actinic_keratosis,train,aaf7bfcc,6513
clinical15,archive (4).zip,,train/Actinic Keratosis/_25_6005284.jpg,actinic_keratosis,train,110369bc,6375
clinical15,archive (4).zip,,train/Actinic Keratosis/_25_6613644.jpg,actinic_keratosis,train,6627ad26,6430
clinical15,archive (4).zip,,train/Actinic Keratosis/_25_9084713.jpg,actinic_keratosis,train,05905b64,6349
clinical15,archive (4).zip,,train/Actinic Keratosis/_25_9784131.jpg,actinic_keratosis,train,a0391efb,6455
clinical15,archive (4).zip,,train/Actinic Keratosis/_25_9897109.jpg,actinic_keratosis,train,62301538,6326
clinical15,archive (4).zip,,train/Actinic Keratosis/_260_3030859.jpg,actinic_keratosis,train,0e6a808c,7528
clinical15,archive (4).zip,,train/Actinic Keratosis/_260_5577142.jpg,actinic_keratosis,train,b8e39399,7485
clinical15,archive (4).zip,,train/Actinic Keratosis/_260_6430849.jpg,actinic_keratosis,train,5484a867,7353
clinical15,archive (4).zip,,train/Actinic Keratosis/_260_6911248.jpg,actinic_keratosis,train,3edcf1d2,7306
clinical15,archive (4).zip,,train/Actinic Keratosis/_260_763461.jpg,actinic_keratosis,train,7301f331,7569
clinical15,archive (4).zip,,train/Actinic Keratosis/_260_8996527.jpg,actinic_keratosis,train,315083a7,7313
clinical15,archive (4).zip,,train/Actinic Keratosis/_261_1033121.jpg,actinic_keratosis,train,62725d07,6307
clinical15,archive (4).zip,,train/Actinic Keratosis/_261_194373.jpg,actinic_keratosis,train,d607ed0c,6371
clinical15,archive (4).zip,,train/Actinic Keratosis/_261_2769044.jpg,actinic_keratosis,train,76165b80,6239
clinical15,archive (4).zip,,train/Actinic Keratosis/_261_3327437.jpg,actinic_keratosis,train,b731c4ab,6367
clinical15,archive (4).zip,,train/Actinic Keratosis/_261_4077124.jpg,actinic_keratosis,train,69103db9,6345
clinical15,archive (4).zip,,train/Actinic Keratosis/_261_522903.jpg,actinic_keratosis,train,aac012cd,6296
clinical15,archive (4).zip,,train/Actinic Keratosis/_261_6049768.jpg,actinic_keratosis,train,136cf1dd,6253
clinical15,archive (4).zip,,train/Actinic Keratosis/_261_6238896.jpg,actinic_keratosis,train,d9643172,6389
clinical15,archive (4).zip,,train/Actinic Keratosis/_261_7078010.jpg,actinic_keratosis,train,2d87168d,6304
clinical15,archive (4).zip,,train/Actinic Keratosis/_261_7691065.jpg,actinic_keratosis,train,e0d3c136,6286
clinical15,archive (4).zip,,train/Actinic Keratosis/_261_9980394.jpg,actinic_keratosis,train,c6934a67,6308
clinical15,archive (4).zip,,train/Actinic Keratosis/_262_2876986.jpg,actinic_keratosis,train,8154ed31,5264
clinical15,archive (4).zip,,train/Actinic Keratosis/_262_4235977.jpg,actinic_keratosis,train,472ac567,5364
clinical15,archive (4).zip,,train/Actinic Keratosis/_262_4607691.jpg,actinic_keratosis,train,534268ee,5361
clinical15,archive (4).zip,,train/Actinic Keratosis/_262_4790487.jpg,actinic_keratosis,train,ae9386bc,5340
clinical15,archive (4).zip,,train/Actinic Keratosis/_262_5124538.jpg,actinic_keratosis,train,c9116975,5214
clinical15,archive (4).zip,,train/Actinic Keratosis/_262_7319212.jpg,actinic_keratosis,train,9fd4f6ea,5341
clinical15,archive (4).zip,,train/Actinic Keratosis/_262_8321320.jpg,actinic_keratosis,train,5ab5ef5c,5400
clinical15,archive (4).zip,,train/Actinic Keratosis/_263_2305753.jpg,actinic_keratosis,train,4ea4301a,8017
clinical15,archive (4).zip,,train/Actinic Keratosis/_263_2745232.jpg,actinic_keratosis,train,670d37d3,8027
clinical15,archive (4).zip,,train/Actinic Keratosis/_263_3146336.jpg,actinic_keratosis,train,d340f210,7464
clinical15,archive (4).zip,,train/Actinic Keratosis/_263_3917736.jpg,actinic_keratosis,train,d1265b87,7992
clinical15,archive (4).zip,,train/Actinic Keratosis/_263_5264592.jpg,actinic_keratosis,train,deadf570,7901
clinical15,archive (4).zip,,train/Actinic Keratosis/_263_8121480.jpg,actinic_keratosis,train,e465e0ce,7710
clinical15,archive (4).zip,,train/Actinic Keratosis/_263_8147784.jpg,actinic_keratosis,train,645552c2,7943
clinical15,archive (4).zip,,train/Actinic Keratosis/_263_8383939.jpg,actinic_keratosis,train,10c28e3f,7938
clinical15,archive (4).zip,,train/Actinic Keratosis/_263_8584338.jpg,actinic_keratosis,train,ba45e23a,7636
clinical15,archive (4).zip,,train/Actinic Keratosis/_263_8620273.jpg,actinic_keratosis,train,d265cf09,7742
clinical15,archive (4).zip,,train/Actinic Keratosis/_263_9191610.jpg,actinic_keratosis,train,63858b5e,7803
clinical15,archive (4).zip,,train/Actinic Keratosis/_263_991561.jpg,actinic_keratosis,train,82fd109c,7902
clinical15,archive (4).zip,,train/Actinic Keratosis/_263_9920179.jpg,actinic_keratosis,train,0388c785,7853
clinical15,archive (4).zip,,train/Actinic Keratosis/_264_2383039.jpg,actinic_keratosis,train,247e9cb5,6140
clinical15,archive (4).zip,,train/Actinic Keratosis/_264_4557222.jpg,actinic_keratosis,train,4ecd2402,5906
clinical15,archive (4).zip,,train/Actinic Keratosis/_264_5490045.jpg,actinic_keratosis,train,a35e893d,6116
clinical15,archive (4).zip,,train/Actinic Keratosis/_264_5633902.jpg,actinic_keratosis,train,25835d0c,6062
clinical15,archive (4).zip,,train/Actinic Keratosis/_264_7844874.jpg,actinic_keratosis,train,24aac723,6255
clinical15,archive (4).zip,,train/Actinic Keratosis/_264_8614214.jpg,actinic_keratosis,train,6c7bb495,6115
clinical15,archive (4).zip,,train/Actinic Keratosis/_264_8822666.jpg,actinic_keratosis,train,ab456dcb,6111
clinical15,archive (4).zip,,train/Actinic Keratosis/_264_9159218.jpg,actinic_keratosis,train,89ae01a4,6126
clinical15,archive (4).zip,,train/Actinic Keratosis/_264_9275512.jpg,actinic_keratosis,train,b7ea66de,6102
clinical15,archive (4).zip,,train/Actinic Keratosis/_264_9653694.jpg,actinic_keratosis,train,6703fc2a,6104
clinical15,archive (4).zip,,train/Actinic Keratosis/_265_1088695.jpg,actinic_keratosis,train,735179fe,7844
clinical15,archive (4).zip,,train/Actinic Keratosis/_265_1270165.jpg,actinic_keratosis,train,efdef2b8,7904
clinical15,archive (4).zip,,train/Actinic Keratosis/_265_132787.jpg,actinic_keratosis,train,97eacafd,8060
clinical15,archive (4).zip,,train/Actinic Keratosis/_265_248045.jpg,actinic_keratosis,train,c7574e79,8018
clinical15,archive (4).zip,,train/Actinic Keratosis/_265_2681444.jpg,actinic_keratosis,train,b3aa83f7,7680
clinical15,archive (4).zip,,train/Actinic Keratosis/_265_2815634.jpg,actinic_keratosis,train,a06200f9,7877
clinical15,archive (4).zip,,train/Actinic Keratosis/_265_3571392.jpg,actinic_keratosis,train,b2d795c6,7909
clinical15,archive (4).zip,,train/Actinic Keratosis/_265_3934239.jpg,actinic_keratosis,train,a331ef0c,7955
clinical15,archive (4).zip,,train/Actinic Keratosis/_265_545925.jpg,actinic_keratosis,train,6d348815,8062
clinical15,archive (4).zip,,train/Actinic Keratosis/_265_5847096.jpg,actinic_keratosis,train,78404cd6,7800
clinical15,archive (4).zip,,train/Actinic Keratosis/_265_750172.jpg,actinic_keratosis,train,e1435950,8012
clinical15,archive (4).zip,,train/Actinic Keratosis/_265_7836933.jpg,actinic_keratosis,train,0fc8412d,8038
clinical15,archive (4).zip,,train/Actinic Keratosis/_265_8563382.jpg,actinic_keratosis,train,5447aa03,7897
clinical15,archive (4).zip,,train/Actinic Keratosis/_266_1269622.jpg,actinic_keratosis,train,8c9fd546,5683
clinical15,archive (4).zip,,train/Actinic Keratosis/_266_1510272.jpg,actinic_keratosis,train,178a9caf,5790
clinical15,archive (4).zip,,train/Actinic Keratosis/_266_1733828.jpg,actinic_keratosis,train,533163c8,5602
clinical15,archive (4).zip,,train/Actinic Keratosis/_266_4902262.jpg,actinic_keratosis,train,ac4c568c,5664
clinical15,archive (4).zip,,train/Actinic Keratosis/_266_601845.jpg,actinic_keratosis,train,68f802f4,5769
clinical15,archive (4).zip,,train/Actinic Keratosis/_266_7115391.jpg,actinic_keratosis,train,bf2d255c,5700
clinical15,archive (4).zip,,train/Actinic Keratosis/_266_743530.jpg,actinic_keratosis,train,d54bbebe,5733
clinical15,archive (4).zip,,train/Actinic Keratosis/_266_8705891.jpg,actinic_keratosis,train,8b10de5f,5781
clinical15,archive (4).zip,,train/Actinic Keratosis/_266_8816976.jpg,actinic_keratosis,train,1872aea8,5810
clinical15,archive (4).zip,,train/Actinic Keratosis/_266_9088334.jpg,actinic_keratosis,train,183e96d2,5715
clinical15,archive (4).zip,,train/Actinic Keratosis/_267_1404714.jpg,actinic_keratosis,train,6b52f1a3,7318
clinical15,archive (4).zip,,train/Actinic Keratosis/_267_1764648.jpg,actinic_keratosis,train,cf821857,7350
clinical15,archive (4).zip,,train/Actinic Keratosis/_267_233019.jpg,actinic_keratosis,train,9594b7ad,7320
clinical15,archive (4).zip,,train/Actinic Keratosis/_267_2468028.jpg,actinic_keratosis,train,734ee15c,7190
clinical15,archive (4).zip,,train/Actinic Keratosis/_267_3824264.jpg,actinic_keratosis,train,842fc776,7387
clinical15,archive (4).zip,,train/Actinic Keratosis/_267_552142.jpg,actinic_keratosis,train,36e751ec,7387
clinical15,archive (4).zip,,train/Actinic Keratosis/_267_5759076.jpg,actinic_keratosis,train,2f5a4f81,7360
clinical15,archive (4).zip,,train/Actinic Keratosis/_267_7837025.jpg,actinic_keratosis,train,a0ee4535,7322
clinical15,archive (4).zip,,train/Actinic Keratosis/_267_904071.jpg,actinic_keratosis,train,6a520724,7415
clinical15,archive (4).zip,,train/Actinic Keratosis/_267_9877789.jpg,actinic_keratosis,train,53721d3c,7277
clinical15,archive (4).zip,,train/Actinic Keratosis/_268_2166645.jpg,actinic_keratosis,train,402fc018,6904
clinical15,archive (4).zip,,train/Actinic Keratosis/_268_320803.jpg,actinic_keratosis,train,d74bbc62,7078
clinical15,archive (4).zip,,train/Actinic Keratosis/_268_3644233.jpg,actinic_keratosis,train,da5761cc,7173
clinical15,archive (4).zip,,train/Actinic Keratosis/_268_4729021.jpg,actinic_keratosis,train,7db0665e,7011
clinical15,archive (4).zip,,train/Actinic Keratosis/_268_5663414.jpg,actinic_keratosis,train,94772fdd,6770
clinical15,archive (4).zip,,train/Actinic Keratosis/_268_6456617.jpg,actinic_keratosis,train,51b0b3bc,7055
clinical15,archive (4).zip,,train/Actinic Keratosis/_268_6645045.jpg,actinic_keratosis,train,da7242c4,6744
clinical15,archive (4).zip,,train/Actinic Keratosis/_268_7528529.jpg,actinic_keratosis,train,ae23ac3a,7029
clinical15,archive (4).zip,,train/Actinic Keratosis/_268_8897224.jpg,actinic_keratosis,train,4b8263ef,6990
clinical15,archive (4).zip,,train/Actinic Keratosis/_268_9232894.jpg,actinic_keratosis,train,5adbf1c4,6846
clinical15,archive (4).zip,,train/Actinic Keratosis/_269_1407359.jpg,actinic_keratosis,train,e5482a5a,6821
clinical15,archive (4).zip,,train/Actinic Keratosis/_269_1799384.jpg,actinic_keratosis,train,61b21634,7091
